incident_id,date_int,latitude,longitude,snapshot_quarter,severity_economic_usd,severity_casualties
4829,20101115,14.05,49.1333,201004,0.0,2
4830,20101116,-4.0283,39.9583,201004,0.0,2
4831,20101116,1.0283,106.6667,201004,0.0,1
4832,20101116,5.15,66.7,201004,0.0,3
4833,20101116,2.0,108.7583,201004,0.0,2
4834,20101116,-7.1417,112.6583,201004,0.0,1
4835,20101117,10.29,-64.7183,201004,0.0,2
4836,20101118,-1.3,52.7833,201004,0.0,0
4837,20101118,12.4167,66.55,201004,0.0,1
4838,20101120,20.5,60.0167,201004,0.0,3
4839,20101120,13.0833,67.57,201004,0.0,1
4840,20101120,-1.1167,67.0833,201004,0.0,0
4841,20101120,12.3333,66.3667,201004,0.0,0
4842,20101121,14.8333,53.95,201004,0.0,3
4843,20101121,15.5,59.2833,201004,0.0,3
4844,20101121,21.8367,91.525,201004,0.0,2
4845,20101121,5.2233,-4.0335,201004,0.0,0
4846,20101121,2.7167,55.3333,201004,0.0,1
4847,20101122,1.5333,55.8167,201004,0.0,3
4848,20101122,15.8833,58.2333,201004,0.0,0
4849,20101122,1.5,55.4167,201004,0.0,2
4850,20101124,14.7433,65.995,201004,0.0,3
4851,20101124,15.0783,67.0967,201004,0.0,0
4852,20101125,19.83,62.97,201004,0.0,3
4853,20101125,14.8667,68.0,201004,0.0,0
4854,20101126,9.65,67.3833,201004,0.0,1
4855,20101126,5.6333,68.45,201004,0.0,2
4856,20101126,-0.3333,69.9,201004,0.0,0
4857,20101127,10.2767,-62.7067,201004,0.0,0
4858,20101127,13.7167,56.8167,201004,0.0,2
4859,20101127,0.655,64.85,201004,0.0,2
4860,20101128,14.85,68.225,201004,0.0,3
4861,20101128,9.3667,-13.7833,201004,0.0,0
4862,20101129,16.9933,67.205,201004,0.0,2
4863,20101130,9.3167,69.5,201004,0.0,1
4864,20101202,0.3088,58.4738,201004,0.0,3
4865,20101202,9.3667,70.4,201004,0.0,2
4866,20101203,-12.0333,-77.2,201004,0.0,0
4867,20101205,8.1667,71.7167,201004,0.0,2
4868,20101207,31.2672,32.325,201004,0.0,0
4869,20101208,10.242,107.0802,201004,0.0,3
4870,20101210,-9.95,41.7667,201004,0.0,2
4871,20101210,20.9167,62.7833,201004,0.0,2
4872,20101211,6.15,67.3167,201004,0.0,1
4873,20101213,-5.475,38.9983,201004,0.0,2
4874,20101213,13.15,48.4833,201004,0.0,2
4875,20101213,10.2417,107.48,201004,0.0,0
4876,20101213,13.8733,51.1183,201004,0.0,3
4877,20101214,18.25,61.6167,201004,0.0,2
4878,20101214,-6.0117,106.9033,201004,0.0,1
4879,20101214,5.9167,3.2833,201004,0.0,3
4880,20101214,-5.56,106.9883,201004,0.0,0
4881,20101215,6.01,3.5583,201004,0.0,0
4882,20101215,12.15,60.3833,201004,0.0,0
4883,20101216,31.2383,32.3067,201004,0.0,2
4884,20101216,16.1667,68.3333,201004,0.0,1
4885,20101219,19.0667,62.1667,201004,0.0,0
4886,20101220,-1.7,60.8667,201004,0.0,0
4887,20101222,17.0,62.8833,201004,0.0,3
4888,20101222,12.1667,62.5167,201004,0.0,1
4889,20101223,1.2053,103.5697,201004,0.0,0
4890,20101223,-12.0412,-77.1535,201004,0.0,3
4891,20101224,3.0433,105.2833,201004,0.0,2
4892,20101224,6.1167,2.62,201004,0.0,2
4893,20101224,-18.8533,39.8917,201004,0.0,0
4894,20101225,-19.08,38.7,201004,0.0,0
4895,20101225,-12.9667,51.8667,201004,0.0,0
4896,20101225,16.0167,60.2,201004,0.0,2
4897,20101227,18.1667,57.8333,201004,0.0,2
4898,20101227,15.29,56.38,201004,0.0,2
4899,20101228,-21.9167,35.6,201004,0.0,3
4900,20101230,1.3317,104.2933,201004,0.0,3
4901,20101231,1.2483,103.4483,201004,0.0,3
4902,20110101,15.75,55.8667,201101,0.0,2
4903,20110101,14.8833,63.765,201101,0.0,0
4904,20110101,3.9333,59.55,201101,0.0,1
4905,20110101,2.6833,59.2833,201101,0.0,1
4906,20110101,13.15,48.8167,201101,0.0,1
4907,20110102,15.4833,59.3933,201101,0.0,3
4908,20110103,19.5833,65.2167,201101,0.0,3
4909,20110103,15.8,59.8167,201101,0.0,3
4910,20110106,20.0,64.0,201101,0.0,0
4911,20110106,21.1733,63.29,201101,0.0,3
4912,20110106,21.0667,63.35,201101,0.0,3
4913,20110107,21.1333,62.75,201101,0.0,3
4914,20110108,15.8,55.6583,201101,0.0,2
4915,20110109,6.2667,3.3833,201101,0.0,0
4916,20110109,17.7,57.2833,201101,0.0,1
4917,20110109,-10.0183,-77.2167,201101,0.0,1
4918,20110110,14.5167,42.4833,201101,0.0,0
4919,20110110,6.3,3.35,201101,0.0,0
4920,20110111,14.0117,67.405,201101,0.0,1
4921,20110111,16.75,59.7333,201101,0.0,1
4922,20110112,15.1833,58.3,201101,0.0,0
4923,20110112,12.1167,45.4167,201101,0.0,3
4924,20110113,14.5583,120.9,201101,0.0,3
4925,20110113,1.3018,104.5583,201101,0.0,0
4926,20110113,13.8333,56.75,201101,0.0,3
4927,20110114,13.8833,56.5,201101,0.0,1
4928,20110114,17.1833,61.35,201101,0.0,2
4929,20110115,22.0,64.0,201101,0.0,3
4930,20110115,9.98,-83.01,201101,0.0,2
4931,20110115,12.695,44.8017,201101,0.0,0
4932,20110116,12.5,61.0833,201101,0.0,2
4933,20110116,-1.25,116.7932,201101,0.0,1
4934,20110116,5.2333,-4.0,201101,0.0,3
4935,20110117,17.0333,61.55,201101,0.0,0
4936,20110117,13.2833,61.7,201101,0.0,3
4937,20110117,18.6,64.3667,201101,0.0,1
4938,20110118,19.4133,58.9033,201101,0.0,2
4939,20110118,3.1667,51.1833,201101,0.0,1
4940,20110119,20.2667,64.4833,201101,0.0,2
4941,20110119,10.0,-83.0167,201101,0.0,1
4942,20110119,13.4667,65.1,201101,0.0,3
4943,20110120,14.9333,59.2333,201101,0.0,3
4944,20110120,13.1533,49.2433,201101,0.0,0
4945,20110120,20.15,63.9667,201101,0.0,3
4946,20110120,15.1833,59.6333,201101,0.0,1
4947,20110121,12.6167,65.0,201101,0.0,2
4948,20110121,-1.525,-48.7833,201101,0.0,2
4949,20110123,9.5167,-13.7167,201101,0.0,0
4950,20110124,1.0833,103.7333,201101,0.0,3
4951,20110126,11.2333,63.8333,201101,0.0,1
4952,20110126,4.75,103.55,201101,0.0,0
4953,20110127,4.1933,6.9717,201101,0.0,3
4954,20110128,9.4167,73.0333,201101,0.0,1
4955,20110128,-6.0887,106.875,201101,0.0,3
4956,20110128,11.2917,63.5567,201101,0.0,1
4957,20110130,25.0333,60.3833,201101,0.0,1
4958,20110130,4.3333,66.3333,201101,0.0,2
4959,20110201,6.7333,69.4,201101,0.0,0
4960,20110201,11.2167,56.2667,201101,0.0,3
4961,20110201,15.2767,54.5967,201101,0.0,3
4962,20110202,13.05,63.5,201101,0.0,1
4963,20110202,20.2667,63.6,201101,0.0,1
4964,20110205,10.0017,71.99,201101,0.0,3
4965,20110208,12.1167,65.5833,201101,0.0,0
4966,20110208,13.1,64.15,201101,0.0,3
4967,20110209,21.45,63.3,201101,0.0,3
4968,20110209,1.3467,104.3417,201101,0.0,2
4969,20110210,5.5317,3.09,201101,0.0,2
4970,20110210,13.16,43.1083,201101,0.0,0
4971,20110211,1.1667,103.5833,201101,0.0,1
4972,20110212,20.2572,64.2682,201101,0.0,2
4973,20110213,12.0,52.035,201101,0.0,1
4974,20110214,5.4167,115.3,201101,0.0,2
4975,20110216,20.8867,69.6517,201101,0.0,0
4976,20110217,1.135,103.5367,201101,0.0,3
4977,20110217,5.9887,115.841,201101,0.0,3
4978,20110217,22.2333,91.7667,201101,0.0,3
4979,20110217,9.9667,76.25,201101,0.0,0
4980,20110218,18.0,61.0333,201101,0.0,1
4981,20110219,-11.55,50.75,201101,0.0,0
4982,20110219,12.3167,44.1,201101,0.0,2
4983,20110219,-3.7367,114.4267,201101,0.0,3
4984,20110221,22.2667,91.7333,201101,0.0,0
4985,20110221,14.6,120.8667,201101,0.0,2
4986,20110221,22.2167,91.7932,201101,0.0,0
4987,20110222,1.8167,56.5833,201101,0.0,3
4988,20110224,4.9115,48.4136,201101,0.0,2
4989,20110225,14.7,58.7667,201101,0.0,2
4990,20110225,15.3333,58.4,201101,0.0,3
4991,20110225,11.5667,61.5667,201101,0.0,0
4992,20110225,14.9867,58.835,201101,0.0,1
4993,20110225,14.7667,58.65,201101,0.0,0
4994,20110226,20.7167,107.2117,201101,0.0,3
4995,20110227,20.4833,60.1333,201101,0.0,1
4996,20110228,18.8,58.4167,201101,0.0,3
4997,20110228,16.7333,55.6167,201101,0.0,0
4998,20110301,-2.4,46.1167,201101,0.0,0
4999,20110302,12.1967,64.9733,201101,0.0,1
5000,20110303,6.3117,3.4167,201101,0.0,2
5001,20110303,11.9667,58.9167,201101,0.0,0
5002,20110303,6.3432,2.4265,201101,0.0,0
5003,20110303,9.9917,62.4333,201101,0.0,2
5004,20110303,15.3867,52.0717,201101,0.0,2
5005,20110303,17.52,57.5317,201101,0.0,1
5006,20110304,18.5833,63.7833,201101,0.0,3
5007,20110304,-4.795,48.7217,201101,0.0,3
5008,20110304,11.05,64.7,201101,0.0,2
5009,20110304,17.5667,61.6167,201101,0.0,0
5010,20110304,20.6367,59.2017,201101,0.0,3
5011,20110305,16.05,62.7667,201101,0.0,1
5012,20110305,12.03,66.2383,201101,0.0,3
5013,20110306,7.4067,51.8367,201101,0.0,2
5014,20110307,20.6967,107.2233,201101,0.0,1
5015,20110308,1.3283,104.2883,201101,0.0,1
5016,20110308,-7.55,48.8167,201101,0.0,1
5017,20110309,1.3217,104.2583,201101,0.0,3
5018,20110309,-6.0,106.8833,201101,0.0,2
5019,20110310,13.65,65.3333,201101,0.0,3
5020,20110310,13.65,65.3333,201101,0.0,2
5021,20110311,10.9167,66.55,201101,0.0,3
5022,20110312,22.25,91.75,201101,0.0,3
5023,20110312,3.0083,105.3717,201101,0.0,1
5024,20110312,12.4,66.7,201101,0.0,2
5025,20110314,35.1967,20.025,201101,0.0,3
5026,20110314,22.8197,70.0368,201101,0.0,0
5027,20110315,11.9333,58.05,201101,0.0,0
5028,20110316,14.35,59.4167,201101,0.0,2
5029,20110316,3.945,98.7733,201101,0.0,2
5030,20110317,16.25,60.4333,201101,0.0,1
5031,20110318,1.0833,103.5833,201101,0.0,1
5032,20110319,-3.9,42.925,201101,0.0,3
5033,20110319,1.6767,101.45,201101,0.0,1
5034,20110320,2.9183,105.2867,201101,0.0,3
5035,20110321,3.7833,53.55,201101,0.0,3
5036,20110321,1.585,105.1233,201101,0.0,1
5037,20110321,17.2253,63.3057,201101,0.0,0
5038,20110322,2.7537,104.415,201101,0.0,3
5039,20110322,13.1667,49.1,201101,0.0,0
5040,20110323,9.001,66.4575,201101,0.0,3
5041,20110324,22.9667,63.7333,201101,0.0,3
5042,20110324,22.4333,63.6667,201101,0.0,3
5043,20110325,11.65,65.1,201101,0.0,0
5044,20110325,2.05,104.85,201101,0.0,0
5045,20110325,3.1883,105.385,201101,0.0,0
5046,20110326,-11.1333,42.9667,201101,0.0,0
5047,20110326,9.9417,76.0983,201101,0.0,3
5048,20110327,15.9217,55.8617,201101,0.0,0
5049,20110328,15.6,57.0667,201101,0.0,2
5050,20110329,13.502,47.5038,201101,0.0,3
5051,20110331,2.0667,106.0,201101,0.0,3
5052,20110401,19.2833,65.75,201102,0.0,0
5053,20110401,14.0833,51.7167,201102,0.0,1
5054,20110402,15.365,52.9883,201102,0.0,1
5055,20110403,-1.1167,117.25,201102,0.0,2
5056,20110403,1.25,105.0667,201102,0.0,0
5057,20110403,-5.5833,40.3333,201102,0.0,1
5058,20110405,1.7537,101.3695,201102,0.0,2
5059,20110405,16.01,59.8683,201102,0.0,2
5060,20110408,18.4167,57.45,201102,0.0,3
5061,20110410,12.0333,45.1333,201102,0.0,0
5062,20110411,12.5167,43.6333,201102,0.0,0
5063,20110412,13.6667,49.9333,201102,0.0,2
5064,20110412,14.3667,42.6,201102,0.0,3
5065,20110413,5.2667,2.0833,201102,0.0,0
5066,20110415,1.6933,101.4967,201102,0.0,0
5067,20110416,11.9,54.0833,201102,0.0,1
5068,20110419,-3.7833,55.6833,201102,0.0,1
5069,20110419,1.7055,101.4527,201102,0.0,3
5070,20110420,5.01,3.7383,201102,0.0,3
5071,20110420,12.9667,59.9167,201102,0.0,1
5072,20110421,13.2783,59.0933,201102,0.0,0
5073,20110422,14.0333,42.85,201102,0.0,1
5074,20110422,15.1838,51.606,201102,0.0,0
5075,20110423,9.9667,76.25,201102,0.0,3
5076,20110423,-2.85,48.6667,201102,0.0,2
5077,20110424,12.2167,60.4,201102,0.0,2
5078,20110424,-4.1633,47.7167,201102,0.0,2
5079,20110424,-6.9333,45.7167,201102,0.0,0
5080,20110425,3.1333,105.2667,201102,0.0,2
5081,20110425,2.95,105.2833,201102,0.0,1
5082,20110427,2.8983,105.295,201102,0.0,3
5083,20110427,-10.7333,41.4167,201102,0.0,0
5084,20110429,6.1,2.6167,201102,0.0,1
5085,20110430,1.3333,104.1,201102,0.0,2
5086,20110430,-7.0,41.3333,201102,0.0,2
5087,20110501,4.4167,0.2833,201102,0.0,3
5088,20110502,9.9767,-83.0167,201102,0.0,1
5089,20110503,13.1817,49.3133,201102,0.0,2
5090,20110504,13.8333,66.9,201102,0.0,1
5091,20110505,1.7167,101.4333,201102,0.0,3
5092,20110505,14.8333,67.8,201102,0.0,2
5093,20110505,14.7167,56.2167,201102,0.0,1
5094,20110506,16.2333,55.7833,201102,0.0,2
5095,20110506,4.9033,2.7233,201102,0.0,0
5096,20110507,-2.3333,-79.9667,201102,0.0,1
5097,20110508,12.15,59.3383,201102,0.0,2
5098,20110508,6.265,2.445,201102,0.0,1
5099,20110508,6.0,2.3667,201102,0.0,3
5100,20110510,17.5667,58.0,201102,0.0,1
5101,20110510,25.2967,58.1133,201102,0.0,0
5102,20110511,18.7,59.5333,201102,0.0,0
5103,20110512,4.9183,-1.7017,201102,0.0,2
5104,20110513,1.2294,103.8689,201102,0.0,0
5105,20110513,13.1783,48.6167,201102,0.0,2
5106,20110514,19.2167,60.3167,201102,0.0,1
5107,20110514,13.9117,58.9367,201102,0.0,1
5108,20110514,8.5333,69.8833,201102,0.0,1
5109,20110515,-1.1667,117.2833,201102,0.0,3
5110,20110515,6.3432,2.4265,201102,0.0,2
5111,20110515,3.7767,98.6767,201102,0.0,1
5112,20110515,14.15,55.4167,201102,0.0,3
5113,20110515,1.2383,104.9883,201102,0.0,0
5114,20110516,24.1833,61.1833,201102,0.0,2
5115,20110517,-5.8658,13.0518,201102,0.0,0
5116,20110517,-9.41,40.7433,201102,0.0,3
5117,20110517,-8.9833,41.9333,201102,0.0,0
5118,20110517,6.8333,51.3667,201102,0.0,2
5119,20110518,-6.0167,106.9,201102,0.0,0
5120,20110520,13.25,43.0167,201102,0.0,2
5121,20110521,25.4833,57.5167,201102,0.0,0
5122,20110522,15.7667,61.75,201102,0.0,1
5123,20110522,-6.025,106.895,201102,0.0,0
5124,20110522,-7.1167,112.6667,201102,0.0,0
5125,20110522,14.5167,42.2167,201102,0.0,3
5126,20110523,-1.1667,117.2667,201102,0.0,1
5127,20110523,9.424,-13.7407,201102,0.0,1
5128,20110524,20.6833,107.2333,201102,0.0,0
5129,20110525,12.55,43.4333,201102,0.0,3
5130,20110525,0.4765,106.9165,201102,0.0,3
5131,20110525,13.2117,48.9733,201102,0.0,0
5132,20110525,12.62,43.32,201102,0.0,3
5133,20110526,9.9233,76.0817,201102,0.0,2
5134,20110526,1.1833,103.9333,201102,0.0,0
5135,20110527,-1.1667,117.2667,201102,0.0,1
5136,20110529,16.6333,96.25,201102,0.0,3
5137,20110529,-0.021,109.0609,201102,0.0,3
5138,20110529,-5.8667,13.0167,201102,0.0,0
5139,20110529,14.4,42.0667,201102,0.0,2
5140,20110530,1.35,104.875,201102,0.0,2
5141,20110531,13.5,42.5833,201102,0.0,1
5142,20110531,13.5833,42.6167,201102,0.0,1
5143,20110602,1.1667,103.8333,201102,0.0,0
5144,20110602,-6.0887,106.875,201102,0.0,2
5145,20110606,14.1667,42.3167,201102,0.0,1
5146,20110607,13.555,50.4567,201102,0.0,1
5147,20110608,6.2833,2.5167,201102,0.0,2
5148,20110610,13.4833,42.6167,201102,0.0,3
5149,20110611,12.3,61.49,201102,0.0,3
5150,20110611,13.4833,42.7167,201102,0.0,3
5151,20110611,12.2833,61.45,201102,0.0,2
5152,20110611,13.7017,42.5967,201102,0.0,1
5153,20110611,13.5817,42.6233,201102,0.0,2
5154,20110612,29.9667,32.5432,201102,0.0,1
5155,20110612,12.55,61.7667,201102,0.0,0
5156,20110613,10.3083,-75.5433,201102,0.0,2
5157,20110614,5.8667,2.6,201102,0.0,3
5158,20110615,9.3,51.25,201102,0.0,2
5159,20110616,13.73,42.9467,201102,0.0,0
5160,20110617,6.8217,-58.17,201102,0.0,0
5161,20110618,10.2883,-64.7183,201102,0.0,0
5162,20110618,-5.8658,13.0518,201102,0.0,3
5163,20110618,8.4833,76.6667,201102,0.0,3
5164,20110618,8.6167,76.4333,201102,0.0,0
5165,20110623,-7.1917,112.725,201102,0.0,2
5166,20110623,-5.8667,13.4117,201102,0.0,2
5167,20110624,6.1432,2.471,201102,0.0,0
5168,20110624,6.1583,2.5333,201102,0.0,0
5169,20110624,21.05,60.2,201102,0.0,3
5170,20110624,6.265,2.565,201102,0.0,2
5171,20110626,21.6833,60.4833,201102,0.0,3
5172,20110629,13.2833,42.9833,201102,0.0,0
5173,20110630,20.9193,107.0683,201102,0.0,2
5174,20110630,6.0,2.4833,201102,0.0,2
5175,20110701,1.2767,104.2133,201103,0.0,1
5176,20110701,1.5267,104.5367,201103,0.0,3
5177,20110704,-6.0983,106.8833,201103,0.0,2
5178,20110706,6.26,2.3833,201103,0.0,1
5179,20110706,12.4833,44.7333,201103,0.0,3
5180,20110708,14.5333,120.9167,201103,0.0,0
5181,20110709,9.1,-14.105,201103,0.0,3
5182,20110710,18.5333,-72.3833,201103,0.0,1
5183,20110713,20.6533,106.8933,201103,0.0,0
5184,20110713,12.7333,43.3,201103,0.0,0
5185,20110715,10.315,-75.5883,201103,0.0,1
5186,20110715,29.8217,32.52,201103,0.0,3
5187,20110716,6.1467,2.5133,201103,0.0,2
5188,20110716,13.605,50.2883,201103,0.0,0
5189,20110716,13.8,51.4167,201103,0.0,2
5190,20110717,-0.2243,117.5945,201103,0.0,0
5191,20110718,14.6017,42.3183,201103,0.0,0
5192,20110719,-8.4167,12.35,201103,0.0,2
5193,20110720,22.75,113.6333,201103,0.0,1
5194,20110720,3.9317,98.7633,201103,0.0,2
5195,20110720,13.4317,42.6933,201103,0.0,0
5196,20110720,13.4933,42.5983,201103,0.0,0
5197,20110721,13.4167,42.8433,201103,0.0,3
5198,20110721,13.4833,42.6,201103,0.0,2
5199,20110722,12.9333,48.5,201103,0.0,2
5200,20110722,13.5283,42.7033,201103,0.0,3
5201,20110722,9.5167,-13.7167,201103,0.0,1
5202,20110722,13.0067,48.3667,201103,0.0,2
5203,20110723,13.6883,42.9567,201103,0.0,0
5204,20110724,5.9893,2.4018,201103,0.0,3
5205,20110729,22.0627,91.7718,201103,0.0,0
5206,20110731,6.3432,2.4265,201103,0.0,3
5207,20110801,-4.0617,39.6433,201103,0.0,3
5208,20110801,-4.7933,12.8433,201103,0.0,0
5209,20110803,22.1767,91.7217,201103,0.0,0
5210,20110804,10.3217,-75.5283,201103,0.0,3
5211,20110806,13.12,43.0817,201103,0.0,3
5212,20110806,2.1927,109.2587,201103,0.0,1
5213,20110807,-4.765,11.7783,201103,0.0,0
5214,20110807,4.4167,99.8333,201103,0.0,0
5215,20110808,1.7083,101.4933,201103,0.0,1
5216,20110808,1.2513,103.4597,201103,0.0,3
5217,20110809,13.1467,48.6933,201103,0.0,0
5218,20110809,-2.8333,-80.5833,201103,0.0,0
5219,20110810,13.1467,43.0667,201103,0.0,2
5220,20110811,0.4765,106.9165,201103,0.0,3
5221,20110811,15.15,42.9167,201103,0.0,3
5222,20110812,1.7045,101.4783,201103,0.0,3
5223,20110812,14.57,42.3983,201103,0.0,3
5224,20110815,12.5917,43.425,201103,0.0,3
5225,20110816,18.5517,-72.46,201103,0.0,2
5226,20110817,13.28,43.0183,201103,0.0,2
5227,20110817,13.0667,48.0,201103,0.0,2
5228,20110819,1.0,-79.6265,201103,0.0,1
5229,20110820,5.6333,2.65,201103,0.0,2
5230,20110820,16.9,54.05,201103,0.0,2
5231,20110820,3.7883,98.7017,201103,0.0,0
5232,20110821,16.15,53.6,201103,0.0,2
5233,20110822,-4.75,11.7617,201103,0.0,0
5234,20110823,13.1333,49.1833,201103,0.0,0
5235,20110824,14.6067,42.365,201103,0.0,1
5236,20110826,10.1753,-64.7675,201103,0.0,3
5237,20110827,-1.46,116.81,201103,0.0,2
5238,20110829,12.5042,43.8728,201103,0.0,1
5239,20110907,-1.4367,-48.5267,201103,0.0,1
5240,20110908,1.1242,103.5958,201103,0.0,2
5241,20110908,15.45,52.2333,201103,0.0,2
5242,20110909,1.6767,101.45,201103,0.0,1
5243,20110909,1.0638,103.5107,201103,0.0,2
5244,20110910,14.0667,42.85,201103,0.0,0
5245,20110913,6.3432,2.4265,201103,0.0,0
5246,20110913,6.3432,2.4265,201103,0.0,3
5247,20110914,6.0117,1.3267,201103,0.0,1
5248,20110914,6.0232,1.305,201103,0.0,1
5249,20110915,22.2692,91.8198,201103,0.0,2
5250,20110916,6.0617,1.2917,201103,0.0,2
5251,20110917,-3.91,41.0783,201103,0.0,0
5252,20110917,-1.4667,-48.4765,201103,0.0,0
5253,20110920,-4.7833,44.5833,201103,0.0,1
5254,20110920,17.05,82.4,201103,0.0,3
5255,20110921,-12.7767,46.3083,201103,0.0,2
5256,20110922,6.0167,1.25,201103,0.0,2
5257,20110922,-12.2683,43.325,201103,0.0,2
5258,20110924,12.43,43.6367,201103,0.0,3
5259,20110925,14.15,42.8167,201103,0.0,2
5260,20110928,14.0417,42.8167,201103,0.0,2
5261,20110928,14.1,43.9833,201103,0.0,1
5262,20110928,14.0697,41.8707,201103,0.0,2
5263,20110929,11.68,63.0833,201103,0.0,1
5264,20110929,9.4,-13.7167,201103,0.0,0
5265,20110930,10.2258,107.0673,201103,0.0,2
5266,20111002,4.1,3.85,201104,0.0,1
5267,20111002,3.835,56.39,201104,0.0,3
5268,20111002,16.1055,62.7933,201104,0.0,2
5269,20111002,13.0167,48.8167,201104,0.0,1
5270,20111003,4.9833,58.0,201104,0.0,2
5271,20111003,-7.8167,40.2333,201104,0.0,2
5272,20111004,10.3043,-64.5745,201104,0.0,2
5273,20111006,-6.0583,42.2633,201104,0.0,0
5274,20111007,-2.35,-79.9833,201104,0.0,3
5275,20111008,4.9167,3.2667,201104,0.0,1
5276,20111010,12.5233,61.8083,201104,0.0,1
5277,20111010,1.0467,103.6383,201104,0.0,3
5278,20111010,10.1517,107.2233,201104,0.0,2
5279,20111011,-11.4383,42.58,201104,0.0,1
5280,20111014,22.0483,64.4717,201104,0.0,2
5281,20111015,0.65,50.5333,201104,0.0,2
5282,20111015,0.9,50.2167,201104,0.0,0
5283,20111016,-5.0225,40.0623,201104,0.0,0
5284,20111016,14.4333,52.8167,201104,0.0,1
5285,20111017,-6.4433,40.13,201104,0.0,0
5286,20111018,5.8188,118.1173,201104,0.0,3
5287,20111020,-1.1917,58.5383,201104,0.0,0
5288,20111023,4.9833,54.4833,201104,0.0,1
5289,20111024,6.9983,119.7467,201104,0.0,3
5290,20111025,1.2583,104.0333,201104,0.0,3
5291,20111025,1.5,105.3,201104,0.0,2
5292,20111026,4.26,1.4267,201104,0.0,1
5293,20111026,1.7033,101.4883,201104,0.0,0
5294,20111027,1.4,104.5667,201104,0.0,1
5295,20111029,2.15,59.65,201104,0.0,3
5296,20111030,4.6667,2.8167,201104,0.0,1
5297,20111030,3.5,121.0667,201104,0.0,1
5298,20111030,-4.3217,43.7117,201104,0.0,0
5299,20111030,3.4417,6.705,201104,0.0,0
5300,20111031,-8.1667,46.1,201104,0.0,3
5301,20111031,12.0,45.55,201104,0.0,3
5302,20111031,38.9207,117.945,201104,0.0,1
5303,20111101,17.4,57.5667,201104,0.0,3
5304,20111103,8.501,-13.2303,201104,0.0,0
5305,20111103,-6.1667,51.1667,201104,0.0,2
5306,20111108,10.4517,-64.655,201104,0.0,0
5307,20111111,-3.9333,47.2333,201104,0.0,1
5308,20111114,-1.3743,116.9348,201104,0.0,1
5309,20111114,5.8008,118.0792,201104,0.0,2
5310,20111115,15.8183,55.08,201104,0.0,3
5311,20111116,22.205,91.7033,201104,0.0,1
5312,20111116,3.9367,98.7917,201104,0.0,1
5313,20111117,3.975,5.5417,201104,0.0,0
5314,20111117,10.2167,107.07,201104,0.0,0
5315,20111120,12.45,43.7833,201104,0.0,1
5316,20111120,22.2,91.75,201104,0.0,3
5317,20111121,-4.05,42.9167,201104,0.0,1
5318,20111129,15.0333,56.65,201104,0.0,3
5319,20111130,1.7047,11.495,201104,0.0,2
5320,20111130,12.3,44.05,201104,0.0,1
5321,20111201,1.7,101.4733,201104,0.0,3
5322,20111202,3.8255,-77.1592,201104,0.0,2
5323,20111204,20.65,60.0,201104,0.0,2
5324,20111206,31.175,30.865,201104,0.0,1
5325,20111206,-1.7027,116.6292,201104,0.0,0
5326,20111208,-3.695,114.4317,201104,0.0,1
5327,20111210,1.7,101.4833,201104,0.0,1
5328,20111213,1.2175,103.35,201104,0.0,1
5329,20111219,12.6,47.05,201104,0.0,3
5330,20111220,-2.3483,-79.9817,201104,0.0,3
5331,20111222,-4.57,-81.3133,201104,0.0,1
5332,20111222,-7.0833,112.6628,201104,0.0,3
5333,20111224,1.1667,103.65,201104,0.0,0
5334,20111225,1.7067,101.4767,201104,0.0,1
5335,20111226,22.1667,91.75,201104,0.0,2
5336,20111227,-2.3567,-79.9983,201104,0.0,1
5337,20111227,18.3,57.6,201104,0.0,1
5338,20111228,1.2294,103.8689,201104,0.0,1
5339,20111229,1.6767,101.45,201104,0.0,2
5340,20120101,-3.7333,114.45,201201,0.0,2
5341,20120102,12.1558,49.17,201201,0.0,3
5342,20120103,14.61,120.885,201201,0.0,0
5343,20120104,12.2333,44.1833,201201,0.0,0
5344,20120104,13.1667,49.2,201201,0.0,1
5345,20120104,12.2433,44.1967,201201,0.0,0
5346,20120105,22.45,60.9833,201201,0.0,3
5347,20120105,-12.1283,-77.205,201201,0.0,3
5348,20120106,14.6117,120.8883,201201,0.0,1
5349,20120107,-6.0167,106.8833,201201,0.0,2
5350,20120107,10.2433,106.75,201201,0.0,2
5351,20120109,3.0,7.4667,201201,0.0,0
5352,20120109,3.3567,7.215,201201,0.0,2
5353,20120111,5.2183,-4.0432,201201,0.0,3
5354,20120111,-1.2883,116.8,201201,0.0,1
5355,20120112,14.8617,56.5333,201201,0.0,3
5356,20120112,1.6167,46.0,201201,0.0,2
5357,20120113,-12.0407,-77.1405,201201,0.0,0
5358,20120113,-1.6833,116.8,201201,0.0,1
5359,20120114,1.4047,104.7015,201201,0.0,3
5360,20120114,14.0222,49.1362,201201,0.0,3
5361,20120116,6.3,3.3333,201201,0.0,0
5362,20120116,15.0667,58.2833,201201,0.0,0
5363,20120117,13.5333,55.7333,201201,0.0,2
5364,20120120,24.89,57.4567,201201,0.0,0
5365,20120121,22.205,91.7017,201201,0.0,2
5366,20120121,22.2333,91.7367,201201,0.0,0
5367,20120122,1.705,101.4567,201201,0.0,0
5368,20120123,-6.6833,39.3333,201201,0.0,1
5369,20120123,1.7,101.4333,201201,0.0,2
5370,20120124,13.1967,43.0442,201201,0.0,1
5371,20120125,23.0243,70.2203,201201,0.0,3
5372,20120126,2.4333,-79.3,201201,0.0,3
